epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.4258800148963928,0.0010000000474974513,2.6676013469696045,0.40529999136924744,2.5205297470092773
1,0.5583999752998352,0.0010000000474974513,1.877016305923462,0.5670999884605408,1.7484019994735718
